video,prompt,vace_reference_image,poses,depth,original_pose_height,original_pose_width
AsianMedivalCity/AsianMedivalCity_ep19_2025-11-28-22-28-39/rgb.mp4,"A tranquil medieval village with stone walls, wooden buildings, and lush greenery, bathed in warm sunlight, evoking a serene and picturesque atmosphere.",AsianMedivalCity/AsianMedivalCity_ep19_2025-11-28-22-28-39/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep19_2025-11-28-22-28-39/pose.json,AsianMedivalCity/AsianMedivalCity_ep19_2025-11-28-22-28-39/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep1_2025-11-28-21-28-45/rgb.mp4,"A tranquil rural landscape with lush green grass, scattered trees, and a serene pond reflecting the sky. Traditional wooden structures with red accents and stone walls frame the scene, creating a harmonious blend of nature and architecture.",AsianMedivalCity/AsianMedivalCity_ep1_2025-11-28-21-28-45/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep1_2025-11-28-21-28-45/pose.json,AsianMedivalCity/AsianMedivalCity_ep1_2025-11-28-21-28-45/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep20_2025-11-28-22-31-59/rgb.mp4,"A tranquil, traditional Japanese village with wooden torii gates, stone walls, and lush greenery, bathed in warm sunlight, evoking a serene and historical atmosphere.",AsianMedivalCity/AsianMedivalCity_ep20_2025-11-28-22-31-59/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep20_2025-11-28-22-31-59/pose.json,AsianMedivalCity/AsianMedivalCity_ep20_2025-11-28-22-31-59/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep21_2025-11-28-22-35-21/rgb.mp4,"A tranquil, traditional East Asian village with lush green grass, wooden torii gates, stone walls, and classic architecture bathed in warm sunlight, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep21_2025-11-28-22-35-21/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep21_2025-11-28-22-35-21/pose.json,AsianMedivalCity/AsianMedivalCity_ep21_2025-11-28-22-35-21/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep22_2025-11-28-22-38-50/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden torii gates, stone walls, and tiled roofs. The scene is set against a backdrop of lush green grass, trees, and a calm body of water reflecting the sky, creating a serene and picturesque environment.",AsianMedivalCity/AsianMedivalCity_ep22_2025-11-28-22-38-50/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep22_2025-11-28-22-38-50/pose.json,AsianMedivalCity/AsianMedivalCity_ep22_2025-11-28-22-38-50/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep23_2025-11-28-22-42-10/rgb.mp4,"A tranquil, sunlit landscape featuring lush green fields, a traditional wooden cart, and a serene pond surrounded by trees, with traditional East Asian architecture in the background, creating a peaceful rural atmosphere.",AsianMedivalCity/AsianMedivalCity_ep23_2025-11-28-22-42-10/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep23_2025-11-28-22-42-10/pose.json,AsianMedivalCity/AsianMedivalCity_ep23_2025-11-28-22-42-10/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep24_2025-11-28-22-45-34/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and a rustic wooden cart near traditional Japanese-style buildings adorned with lanterns, set against a backdrop of rolling hills and a serene lake.",AsianMedivalCity/AsianMedivalCity_ep24_2025-11-28-22-45-34/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep24_2025-11-28-22-45-34/pose.json,AsianMedivalCity/AsianMedivalCity_ep24_2025-11-28-22-45-34/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep25_2025-11-28-22-48-52/rgb.mp4,"A tranquil, sunlit village with traditional wooden buildings adorned with red lanterns, surrounded by lush greenery and a serene landscape featuring distant hills and a calm body of water.",AsianMedivalCity/AsianMedivalCity_ep25_2025-11-28-22-48-52/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep25_2025-11-28-22-48-52/pose.json,AsianMedivalCity/AsianMedivalCity_ep25_2025-11-28-22-48-52/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep26_2025-11-28-22-52-10/rgb.mp4,"A tranquil, traditional Japanese village with wooden torii gates, stone pathways, and lush greenery, bathed in warm sunlight, evoking a serene and picturesque atmosphere.",AsianMedivalCity/AsianMedivalCity_ep26_2025-11-28-22-52-10/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep26_2025-11-28-22-52-10/pose.json,AsianMedivalCity/AsianMedivalCity_ep26_2025-11-28-22-52-10/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep27_2025-11-28-22-55-29/rgb.mp4,"A tranquil, sunlit landscape featuring lush green grass, a serene pond, and traditional East Asian-style buildings with wooden torii gates and stone walls. The scene is bathed in warm sunlight, highlighting the natural beauty of the surroundings and the architectural details of the structures.",AsianMedivalCity/AsianMedivalCity_ep27_2025-11-28-22-55-29/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep27_2025-11-28-22-55-29/pose.json,AsianMedivalCity/AsianMedivalCity_ep27_2025-11-28-22-55-29/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep28_2025-11-28-22-58-47/rgb.mp4,"A tranquil, sunlit landscape featuring lush green grass, a dirt path, and traditional wooden structures with red torii gates, set against a backdrop of rolling hills and scattered trees, evoking a serene rural atmosphere.",AsianMedivalCity/AsianMedivalCity_ep28_2025-11-28-22-58-47/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep28_2025-11-28-22-58-47/pose.json,AsianMedivalCity/AsianMedivalCity_ep28_2025-11-28-22-58-47/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep29_2025-11-28-23-02-06/rgb.mp4,"A tranquil, sunlit scene featuring traditional East Asian architecture with wooden torii gates and stone walls, surrounded by lush green grass and trees, creating a serene and picturesque environment.",AsianMedivalCity/AsianMedivalCity_ep29_2025-11-28-23-02-06/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep29_2025-11-28-23-02-06/pose.json,AsianMedivalCity/AsianMedivalCity_ep29_2025-11-28-23-02-06/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep2_2025-11-28-21-32-01/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden structures and stone walls, surrounded by lush green grass, trees, and a reflective pond, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep2_2025-11-28-21-32-01/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep2_2025-11-28-21-32-01/pose.json,AsianMedivalCity/AsianMedivalCity_ep2_2025-11-28-21-32-01/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep30_2025-11-28-23-05-27/rgb.mp4,"A tranquil, sunlit scene featuring traditional East Asian architecture with wooden structures and stone walls, surrounded by lush green grass and trees, creating a serene and picturesque environment.",AsianMedivalCity/AsianMedivalCity_ep30_2025-11-28-23-05-27/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep30_2025-11-28-23-05-27/pose.json,AsianMedivalCity/AsianMedivalCity_ep30_2025-11-28-23-05-27/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep31_2025-11-28-23-08-51/rgb.mp4,"A tranquil, sunlit scene featuring traditional East Asian architecture with wooden torii gates, stone walls, and lanterns, surrounded by lush greenery and a serene landscape with distant hills and trees.",AsianMedivalCity/AsianMedivalCity_ep31_2025-11-28-23-08-51/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep31_2025-11-28-23-08-51/pose.json,AsianMedivalCity/AsianMedivalCity_ep31_2025-11-28-23-08-51/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep32_2025-11-28-23-12-10/rgb.mp4,"A tranquil, sunlit village with traditional wooden torii gates, lush green grass, and distant hills, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep32_2025-11-28-23-12-10/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep32_2025-11-28-23-12-10/pose.json,AsianMedivalCity/AsianMedivalCity_ep32_2025-11-28-23-12-10/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep33_2025-11-28-23-15-28/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden beams and tiled roofs, surrounded by lush greenery and a serene river. The scene transitions smoothly between views of the buildings, grassy fields, and distant hills, creating a peaceful and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep33_2025-11-28-23-15-28/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep33_2025-11-28-23-15-28/pose.json,AsianMedivalCity/AsianMedivalCity_ep33_2025-11-28-23-15-28/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep34_2025-11-28-23-18-49/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and traditional wooden structures, bathed in warm sunlight, evoking a serene and picturesque countryside atmosphere.",AsianMedivalCity/AsianMedivalCity_ep34_2025-11-28-23-18-49/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep34_2025-11-28-23-18-49/pose.json,AsianMedivalCity/AsianMedivalCity_ep34_2025-11-28-23-18-49/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep35_2025-11-28-23-22-08/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and traditional wooden structures, bathed in warm sunlight, evoking a peaceful countryside atmosphere.",AsianMedivalCity/AsianMedivalCity_ep35_2025-11-28-23-22-08/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep35_2025-11-28-23-22-08/pose.json,AsianMedivalCity/AsianMedivalCity_ep35_2025-11-28-23-22-08/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep36_2025-11-28-23-25-30/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden beams and stone walls, surrounded by lush green grass and trees, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep36_2025-11-28-23-25-30/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep36_2025-11-28-23-25-30/pose.json,AsianMedivalCity/AsianMedivalCity_ep36_2025-11-28-23-25-30/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep37_2025-11-28-23-28-50/rgb.mp4,"A tranquil, sunlit landscape featuring traditional wooden structures with red torii gates, surrounded by lush green grass and trees, creating a serene and picturesque rural setting.",AsianMedivalCity/AsianMedivalCity_ep37_2025-11-28-23-28-50/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep37_2025-11-28-23-28-50/pose.json,AsianMedivalCity/AsianMedivalCity_ep37_2025-11-28-23-28-50/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep38_2025-11-28-23-32-06/rgb.mp4,"A tranquil, sunlit landscape featuring lush green grass, a traditional wooden cart, and ancient-style buildings with stone walls and wooden beams, set against a backdrop of distant hills and a serene lake.",AsianMedivalCity/AsianMedivalCity_ep38_2025-11-28-23-32-06/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep38_2025-11-28-23-32-06/pose.json,AsianMedivalCity/AsianMedivalCity_ep38_2025-11-28-23-32-06/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep39_2025-11-28-23-35-27/rgb.mp4,"A tranquil, sunlit landscape featuring traditional Japanese-style architecture with wooden beams and stone walls, surrounded by lush green grass and a serene pond reflecting the sky. A small wooden cart is parked near the structure, adding to the pastoral charm of the scene.",AsianMedivalCity/AsianMedivalCity_ep39_2025-11-28-23-35-27/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep39_2025-11-28-23-35-27/pose.json,AsianMedivalCity/AsianMedivalCity_ep39_2025-11-28-23-35-27/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep3_2025-11-28-21-35-20/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and traditional wooden structures, bathed in warm sunlight, evoking a serene and picturesque countryside atmosphere.",AsianMedivalCity/AsianMedivalCity_ep3_2025-11-28-21-35-20/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep3_2025-11-28-21-35-20/pose.json,AsianMedivalCity/AsianMedivalCity_ep3_2025-11-28-21-35-20/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep40_2025-11-28-23-38-44/rgb.mp4,"A tranquil, sunlit landscape featuring lush green grass, scattered trees, and traditional East Asian architecture with wooden torii gates and stone walls. A small wooden cart rests near the structures, adding to the serene, pastoral atmosphere.",AsianMedivalCity/AsianMedivalCity_ep40_2025-11-28-23-38-44/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep40_2025-11-28-23-38-44/pose.json,AsianMedivalCity/AsianMedivalCity_ep40_2025-11-28-23-38-44/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep41_2025-11-28-23-42-09/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and a traditional wooden cart near a stone wall. The scene transitions to a serene village with traditional Japanese-style architecture, featuring torii gates and lanterns, bathed in warm sunlight reflecting off a nearby body of water.",AsianMedivalCity/AsianMedivalCity_ep41_2025-11-28-23-42-09/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep41_2025-11-28-23-42-09/pose.json,AsianMedivalCity/AsianMedivalCity_ep41_2025-11-28-23-42-09/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep42_2025-11-28-23-45-28/rgb.mp4,"A tranquil, traditional Japanese village with wooden torii gates, lanterns, and stone pathways surrounded by lush greenery and distant hills, bathed in warm sunlight.",AsianMedivalCity/AsianMedivalCity_ep42_2025-11-28-23-45-28/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep42_2025-11-28-23-45-28/pose.json,AsianMedivalCity/AsianMedivalCity_ep42_2025-11-28-23-45-28/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep43_2025-11-28-23-48-45/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden beams and stone walls, surrounded by lush green grass and trees, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep43_2025-11-28-23-48-45/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep43_2025-11-28-23-48-45/pose.json,AsianMedivalCity/AsianMedivalCity_ep43_2025-11-28-23-48-45/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep44_2025-11-28-23-52-02/rgb.mp4,"A tranquil, sunlit scene featuring traditional East Asian architecture with wooden torii gates and stone walls, surrounded by lush green grass and trees, creating a serene and picturesque environment.",AsianMedivalCity/AsianMedivalCity_ep44_2025-11-28-23-52-02/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep44_2025-11-28-23-52-02/pose.json,AsianMedivalCity/AsianMedivalCity_ep44_2025-11-28-23-52-02/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep45_2025-11-28-23-55-23/rgb.mp4,"A tranquil rural landscape featuring lush green fields, scattered trees, and traditional wooden structures with red torii gates. A small pond reflects the serene surroundings, enhancing the peaceful ambiance of the countryside.",AsianMedivalCity/AsianMedivalCity_ep45_2025-11-28-23-55-23/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep45_2025-11-28-23-55-23/pose.json,AsianMedivalCity/AsianMedivalCity_ep45_2025-11-28-23-55-23/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep46_2025-11-28-23-58-39/rgb.mp4,"A tranquil ancient Japanese village with traditional wooden torii gates, stone walls, and lush greenery, bathed in warm sunlight, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep46_2025-11-28-23-58-39/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep46_2025-11-28-23-58-39/pose.json,AsianMedivalCity/AsianMedivalCity_ep46_2025-11-28-23-58-39/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep47_2025-11-29-00-02-02/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and a rustic wooden cart parked near traditional Japanese-style buildings adorned with lanterns and banners. The scene is bathed in warm sunlight, creating a serene and picturesque setting.",AsianMedivalCity/AsianMedivalCity_ep47_2025-11-29-00-02-02/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep47_2025-11-29-00-02-02/pose.json,AsianMedivalCity/AsianMedivalCity_ep47_2025-11-29-00-02-02/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep48_2025-11-29-00-05-20/rgb.mp4,"A tranquil rural landscape with lush green fields, scattered trees, and traditional wooden structures, bathed in warm sunlight, evoking a serene and picturesque countryside atmosphere.",AsianMedivalCity/AsianMedivalCity_ep48_2025-11-29-00-05-20/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep48_2025-11-29-00-05-20/pose.json,AsianMedivalCity/AsianMedivalCity_ep48_2025-11-29-00-05-20/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep49_2025-11-29-00-08-37/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden torii gates, stone walls, and lush greenery. The scene transitions from open fields with tall grass and distant hills to a more structured area with buildings adorned with red lanterns, suggesting a historical or cultural setting.",AsianMedivalCity/AsianMedivalCity_ep49_2025-11-29-00-08-37/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep49_2025-11-29-00-08-37/pose.json,AsianMedivalCity/AsianMedivalCity_ep49_2025-11-29-00-08-37/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep4_2025-11-28-21-38-39/rgb.mp4,"A tranquil, sunlit landscape featuring lush green grass, traditional wooden torii gates, and stone walls of a historic building, with distant trees and hills under a clear sky.",AsianMedivalCity/AsianMedivalCity_ep4_2025-11-28-21-38-39/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep4_2025-11-28-21-38-39/pose.json,AsianMedivalCity/AsianMedivalCity_ep4_2025-11-28-21-38-39/depth.mp4,480,832
AsianMedivalCity/AsianMedivalCity_ep5_2025-11-28-21-41-59/rgb.mp4,"A tranquil, sunlit landscape featuring traditional East Asian architecture with wooden torii gates and stone walls, surrounded by lush green grass and a serene pond, with distant hills and scattered trees enhancing the peaceful ambiance.",AsianMedivalCity/AsianMedivalCity_ep5_2025-11-28-21-41-59/rgb.mp4,AsianMedivalCity/AsianMedivalCity_ep5_2025-11-28-21-41-59/pose.json,AsianMedivalCity/AsianMedivalCity_ep5_2025-11-28-21-41-59/depth.mp4,480,832
